trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
744,12,FFV,20:25:00,20:25:00,Fairfield/Vacaville,0,0,,,158739.7939306282,1
744,13,DAV,20:48:00,20:48:00,Davis,0,0,,,193845.7664832605,1
744,14,SAC,21:15:00,21:15:00,Sacramento,0,0,,,215252.04139820446,1
744E,0,SFC,18:40:00,18:40:00,SF Salesforce Plaza,0,0,,,0,1
744E,1,EMY,19:10:00,19:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
745,0,SAC,16:55:00,16:55:00,Sacramento,0,0,,,0,1
745,1,DAV,17:10:00,17:10:00,Davis,0,0,,,21402.198605363017,1
745,2,FFV,17:30:00,17:30:00,Fairfield/Vacaville,0,0,,,56416.20332238398,1
745,3,SUI,17:36:00,17:36:00,Suisun/Fairfield,0,0,,,64358.394380880374,1
745,4,MTZ,17:55:00,17:55:00,Martinez,0,0,,,92371.99120815379,1
745,5,RIC,18:21:00,18:21:00,Richmond-BART,0,0,,,123683.06285252418,1
745,6,BKY,18:29:00,18:29:00,Berkeley,0,0,,,132951.9496868013,1
745,7,EMY,18:35:00,18:35:00,Emeryville,0,0,,,136064.48177109883,1
745,8,OKJ,18:52:00,18:52:00,Oakland Jack LLondon,0,0,,,143645.31766030885,1
745W,0,EMY,18:35:00,18:35:00,Emeryville- Amtrak,0,0,,,0,1
745W,1,SFC,19:05:00,19:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
746,0,OKJ,20:12:00,20:12:00,Oakland Jack LLondon,0,0,,,0,1
746,1,EMY,20:21:00,20:21:00,Emeryville,0,0,,,7556.472670501587,1
746,2,BKY,20:25:00,20:25:00,Berkeley,0,0,,,10664.795212778303,1
746,3,RIC,20:32:00,20:32:00,Richmond-BART,0,0,,,19927.516907734473,1
746,4,MTZ,20:58:00,20:58:00,Martinez,0,0,,,51229.6291374164,1
746,5,SUI,21:17:00,21:17:00,Suisun/Fairfield,0,0,,,79220.941681471,1
746,6,FFV,21:23:00,21:23:00,Fairfield/Vacaville,0,0,,,87160.68926858512,1
746,7,DAV,21:44:00,21:44:00,Davis,0,0,,,122258.17392114646,1
746,8,SAC,22:10:00,22:10:00,Sacramento,0,0,,,143675.4182309906,1
746E,0,SFC,19:40:00,19:40:00,SF Salesforce Plaza,0,0,,,0,1
746E,1,EMY,20:10:00,20:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
747,0,SAC,18:55:00,18:55:00,Sacramento,0,0,,,0,1
747,1,DAV,19:10:00,19:10:00,Davis,0,0,,,21408.887665007744,1
747,2,FFV,19:30:00,19:30:00,Fairfield/Vacaville,0,0,,,56427.14662640118,1
747,3,SUI,19:36:00,19:36:00,Suisun/Fairfield,0,0,,,64360.876639394104,1
747,4,MTZ,19:55:00,19:55:00,Martinez,0,0,,,92376.89667691571,1
747,5,RIC,20:21:00,20:21:00,Richmond-BART,0,0,,,123689.00655409343,1
747,6,BKY,20:29:00,20:29:00,Berkeley,0,0,,,132951.00430694362,1
747,7,EMY,20:34:00,20:34:00,Emeryville,0,0,,,136061.61227938376,1
747,8,OKJ,20:43:00,20:43:00,Oakland Jack LLondon,0,0,,,143657.72642453515,1
747,9,OAC,20:53:00,20:53:00,Oakland Coliseum-BART,0,0,,,151781.42143880355,1
747,10,HAY,21:06:00,21:06:00,Hayward,0,0,,,164752.73507095425,1
747,11,FMT,21:21:00,21:21:00,Fremont/Centerville,0,0,,,184178.8762292685,1
747,12,GAC,21:39:00,21:39:00,Santa Clara/Great America,0,0,,,204348.2762594392,1
747,13,SCC,21:47:00,21:47:00,Santa Clara/University,0,0,,,211092.35384251567,1
747,14,SJC,22:01:00,22:01:00,San Jose,0,0,,,215239.13034823403,1
747S,0,ARN,16:10:00,16:10:00,Auburn,0,0,,,,1
747S,1,RLN,16:25:00,16:25:00,Rockin,0,0,,,,1
747S,2,RSV,16:40:00,16:40:00,Roseville,0,0,,,,1
747S,3,SAC,17:35:00,17:35:00,Sacramento,0,0,,,,1
747W,0,EMY,20:35:00,20:35:00,Emeryville- Amtrak,0,0,,,0,1
747W,1,SFC,21:05:00,21:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
748,0,SJC,20:05:00,20:05:00,San Jose,0,0,,,0,1
748,1,SCC,20:11:00,20:11:00,Santa Clara/University,0,0,,,4154.512465661643,1
748,2,GAC,20:18:00,20:18:00,Santa Clara/Great America,0,0,,,10918.165731592784,1
748,3,FMT,20:34:00,20:34:00,Fremont/Centerville,0,0,,,31086.60708677945,1
748,4,HAY,20:49:00,20:49:00,Hayward,0,0,,,50506.70453135568,1
748,5,OAC,21:00:00,21:00:00,Oakland Coliseum-BART,0,0,,,63477.5119057513,1
748,6,OKJ,21:12:00,21:12:00,Oakland Jack LLondon,0,0,,,71563.53332699878,1
748,7,EMY,21:21:00,21:21:00,Emeryville,0,0,,,79135.80017977765,1
748,8,BKY,21:25:00,21:25:00,Berkeley,0,0,,,82246.73668918217,1
748,9,RIC,21:32:00,21:32:00,Richmond-BART,0,0,,,91511.38188479214,1
748,10,MTZ,21:59:00,21:59:00,Martinez,0,0,,,122820.38232257577,1
748,11,SUI,22:19:00,22:19:00,Suisun/Fairfield,0,0,,,150806.37858174607,1
748,12,FFV,22:25:00,22:25:00,Fairfield/Vacaville,0,0,,,158739.7939306282,1
748,13,DAV,22:48:00,22:48:00,Davis,0,0,,,193845.7664832605,1
748,14,SAC,23:15:00,23:15:00,Sacramento,0,0,,,215252.04139820446,1
748E,0,SFC,20:40:00,20:40:00,SF Salesforce Plaza,0,0,,,0,1
748E,1,EMY,21:10:00,21:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
749,0,SAC,19:55:00,19:55:00,Sacramento,0,0,,,0,1
749,1,DAV,20:10:00,20:10:00,Davis,0,0,,,21402.198605363017,1
749,2,FFV,20:30:00,20:30:00,Fairfield/Vacaville,0,0,,,56416.20332238398,1
749,3,SUI,20:36:00,20:36:00,Suisun/Fairfield,0,0,,,64358.394380880374,1
749,4,MTZ,20:56:00,20:56:00,Martinez,0,0,,,92371.99120815379,1
749,5,RIC,21:23:00,21:23:00,Richmond-BART,0,0,,,123683.06285252418,1
749,6,BKY,21:31:00,21:31:00,Berkeley,0,0,,,132951.9496868013,1
749,7,EMY,21:38:00,21:38:00,Emeryville,0,0,,,136064.48177109883,1
749,8,OKJ,21:54:00,21:54:00,Oakland Jack LLondon,0,0,,,143645.31766030885,1
749W,0,EMY,21:40:00,21:40:00,Emeryville- Amtrak,0,0,,,0,1
749W,1,SFC,22:10:00,22:10:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
751,0,SAC,20:55:00,20:55:00,Sacramento,0,0,,,0,1
751,1,DAV,21:10:00,21:10:00,Davis,0,0,,,21402.198605363017,1
751,2,FFV,21:30:00,21:30:00,Fairfield/Vacaville,0,0,,,56416.20332238398,1
751,3,SUI,21:36:00,21:36:00,Suisun/Fairfield,0,0,,,64358.394380880374,1
751,4,MTZ,21:55:00,21:55:00,Martinez,0,0,,,92371.99120815379,1
751,5,RIC,22:20:00,22:20:00,Richmond-BART,0,0,,,123683.06285252418,1
751,6,BKY,22:28:00,22:28:00,Berkeley,0,0,,,132951.9496868013,1
751,7,EMY,22:34:00,22:34:00,Emeryville,0,0,,,136064.48177109883,1
751,8,OKJ,22:52:00,22:52:00,Oakland Jack LLondon,0,0,,,143645.31766030885,1
751W,0,EMY,22:35:00,22:35:00,Emeryville- Amtrak,0,0,,,0,1
751W,1,SFC,23:05:00,23:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
