stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding,tts_stop_name
28710,75314,,Chadbourne and Busch Dr,Far-Side,38.2373077040874,-122.084298477052,116,,0,,America/Los_Angeles,,,0,Chadbourne and Bush Drive 
28711,75315,,Chadbourne Rd and Low Ct,Far-Side,38.235357667089,-122.084084608653,116,,0,,America/Los_Angeles,,,0,Chadbourne Road and Low Court
28712,75316,,Courage Dr and South Watney Way,Near-Side  Blue Shelter with trashcan,38.2340857219,-122.0797579097,116,,0,,America/Los_Angeles,,,0,Courage Drive and South Watt Knee Way
28713,75319,,Allan Witt Park,Mid-Block  Blue Shelter with solar kit   West Texas Street and Fifth Street,38.2491873342,-122.0602280942,116,,0,,America/Los_Angeles,,,0,Allan Witt Park
28714,75320,,David Grant USAF Medical Center,Hickam Ave and Pacific St,38.2687236006,-121.9638925244,116,,0,,America/Los_Angeles,,,0,David Grant U S A F Medical Center
28715,75322,,Pennsylvania Ave and B Gale Wilson Blvd,Far-Side  JC Penny's Side,38.2606035544,-122.0501019136,116,,0,,America/Los_Angeles,,,0,Pennsylvania Avenue and B Gale Wilson Boulevard
28717,75325,,Solano Town Center,,38.2629139619,-122.0527118536,116,,0,,America/Los_Angeles,,,0,So Lawn No Town Center 
28719,75327,,Solano Town Center  North Entrance,,38.2619418611,-122.0542958203,116,,0,,America/Los_Angeles,,,0,So Lawn No Town Center North Entrance
28720,75329,,Pintail Dr and Wigeon Way,,38.2495953953165,-122.017816777971,116,,0,,America/Los_Angeles,,,0,Pin Tail Drive and Wig In Way
28721,75330,,Pintail Dr and White Wing Lane,,38.2494146804734,-122.009838228691,116,,0,,America/Los_Angeles,,,0,Pin Tail Drive and White Wing Lane 
28722,75334,,Woolner Ave and Gregory St,,38.2450768178,-122.0571992056,116,,0,,America/Los_Angeles,,,0,Wool Ner Avenue and Gregory Street
28723,75335,,Woolner Ave and Enterprise Dr,,38.2450796233,-122.0589979794,116,,0,,America/Los_Angeles,,,0,Wool Ner Avenue and Enter Prize Drive 
28724,75336,,Woolner Ave at Sheldon Elementary School,,38.2451381139,-122.0641818353,116,,0,,America/Los_Angeles,,,0,Wool Ner Avenue at Shell Don Elementary School
28725,75419,,Air Force Inn and Bowling Alley,,38.2720664739,-121.9353544694,116,,0,,America/Los_Angeles,,,0,Air force Inn and Bowling Alley
28726,75500,,Pintail Dr and Walters Rd,Near-Side,38.248863,-121.988919,116,,0,,America/Los_Angeles,,,0,Pintail Drive and Walters Road
28727,75502,,W Texas St and 2nd St,Far-Side,38.2491774944,-122.0552106942,116,,0,,America/Los_Angeles,,,0,West Texas Street and Second Street
28728,75503,,W Texas St and 1st St,Mid-Block,38.2491667547,-122.0524931406,116,,0,,America/Los_Angeles,,,0,West Texas Street and First Street
28729,75504,,Fairfield Civic Center,Far-Side,38.2514005437733,-122.046909590802,116,,0,,America/Los_Angeles,,,0,Fairfield Civic Center
28730,75505,,Armijo High School,Far-Side   Washington St and Empire St,38.2499470092,-122.0392879014,116,,0,,America/Los_Angeles,,,0,Arm Me Ho High School
28731,75506,,N Texas St and Marigold Dr,Far-Side,38.2847122106,-122.033918505,116,,0,,America/Los_Angeles,,,0,North Texas Street and Marigold Drive
28732,75507,,Dickson Hill Rd and N Texas St,Far-Side  ADA Pad,38.2906429894,-122.0335623433,116,,0,,America/Los_Angeles,,,0,Dick Son Hill Road and North Texas Street
28733,75508,,Dickson Hill Rd and El Camino Dr,Near-Side,38.2902106865587,-122.028875273554,116,,0,,America/Los_Angeles,,,0,Dick Son Hill Road and L Cam E No Drive
28734,75509,,Dover Ave and Dickson Hill Rd,Far-Side,38.2885272274813,-122.024937108233,116,,0,,America/Los_Angeles,,,0,
28735,75510,,Doverwood Apartments,"Blue bus shelter, solar panel, and trashcan",38.2816347168833,-122.024969330847,116,,0,,America/Los_Angeles,,,0,Dover Wood Apartments
28736,75511,,Armijo High School,Near-Side   Washington St and Empire St,38.2500631358,-122.0390557108,116,,0,,America/Los_Angeles,,,0,Arm Me Ho High School 
28737,75512,,Civic Center Dr and Pennsylvania Ave,Far-Side,38.2533990458,-122.04871172,116,,0,,America/Los_Angeles,,,0,Civic Center Drive and Pennsylvania Avenue
28738,75513,,Webster St and Civic Center Dr.,Far-Side,38.2535032314,-122.0449647792,116,,0,,America/Los_Angeles,,,0,
28740,75515,,Webster St and Kentucky St,Far-Side,38.2517947683,-122.0433420878,116,,0,,America/Los_Angeles,,,0,
28741,75516,,Civic Center Dr and Pennsylvania Ave,Near-Side,38.2535762447,-122.0490329742,116,,0,,America/Los_Angeles,,,0,Civic Center Drive and Pennsylvania Avenue
28742,75517,,Pennsylvania Ave and Grant St,Near-Side,38.2559335256,-122.0497251153,116,,0,,America/Los_Angeles,,,0,Pennsylvania Avenue and Grant Street 
28743,75518,,Oliver Rd and Holiday Lane,Mid-Block,38.2568963246179,-122.067870547527,116,,0,,America/Los_Angeles,,,0,Oliver Road and Holiday Lane
28744,75519,,Cement Hill Rd and Dover Ave,Far-Side,38.2798409584185,-122.024574028872,116,,0,,America/Los_Angeles,,,0,Cement Hill Road and Dover Avenue
28745,75520,,Cement Hill Rd and Peppertree Dr,Near-Side,38.2797087144112,-122.012279427537,116,,0,,America/Los_Angeles,,,0,Cement Hill Road and Pepper Tree Drive
28746,75521,,Clay Bank Rd and Western Dr,Near-Side,38.2741317219,-122.0066566111,116,,0,,America/Los_Angeles,,,0,Clay Bank Road and Western Drive
28747,75522,,Travis Ave and Ragsdale St,Far-Side,38.2717907703,-121.9505686833,116,,0,,America/Los_Angeles,,,0,Travis Avenue and Rags Dale Street
28748,75523,,Travis Ave and Airmen Drive,Far-Side,38.2720439367,-121.9462076836,116,,0,,America/Los_Angeles,,,0,Travis Avenue and Air Men Drive
28749,75524,,Travis Ave and 1st St,Near-Side,38.2720701028,-121.9404855181,116,,0,,America/Los_Angeles,,,0,Travis Avenue and First Street
28750,75525,,Burgan Blvd and Airlift Dr  Passenger Terminal,Mid-Block,38.2669269364,-121.9316858536,116,,0,,America/Los_Angeles,,,0,
28751,75526,,Hickam Ave and Windward Dr,,38.2680518519,-121.9359116189,116,,0,,America/Los_Angeles,,,0,Hick Yum Avenue and Wind Ward Drive
28752,75527,,Hickam Ave and Skymaster Dr,,38.2683859375,-121.9488310169,116,,0,,America/Los_Angeles,,,0,Hick Um Avenue and Sky Master Drive
28753,75542,,Air Base Pkwy and Parker Rd,Near-Side,38.2719727806247,-121.95954946421,116,,0,,America/Los_Angeles,,,0,Air Base Parkway and Parker Road
28754,75529,,Main St and Morgan St,,38.2374350078008,-122.040511149104,116,,0,,America/Los_Angeles,,,0,Main Street and Morgan Street 
28755,75530,,Main St and Sacramento St,,38.2395226199423,-122.040478612033,116,,0,,America/Los_Angeles,,,0,
28756,75163,,Suisun City Senior Center,Merganser Drive between Sunset Avenue and Wigeon Way,38.246705781519,-122.018449362217,116,,0,,America/Los_Angeles,,,0,Sue Soon Senior Center
28757,75178,,Pennsylvania Ave and Woolner Ave,Far-Side,38.2444629465796,-122.050150004227,116,,0,,America/Los_Angeles,,,0,Pennsylvania Avenue and Wool Ner Avenue 
28758,75534,,Bella Vista and Ventura Way,Far-Side,38.2496150642866,-121.982102678025,116,,0,,America/Los_Angeles,,,0,Bella Vista and Venn chur uh Way
28759,75535,,Bella Vista and Charleston St,Far-Side,38.2530743889504,-121.9862625285,116,,0,,America/Los_Angeles,,,0,Bella Vista and Charleston Street
28761,75537,,Cordelia Library,Two Blue Shelters with trashcans and Solar Kits,38.2176400632023,-122.144451183158,116,,0,,America/Los_Angeles,,,0,Core Deal Lee Uh Library
28762,75538,,Central Way,Mid-Block,38.2192406604015,-122.132392861065,116,,0,,America/Los_Angeles,,,0,Central Way
28763,75541,,Rodriquez High School,Red Top Road at Rodriquez High School     Far-Side,38.1987405535832,-122.146698044222,116,,0,,America/Los_Angeles,,,0,
4147589,75158,,Driftwood Dr and Marina Blvd,,38.2413872344127,-122.03132385322,116,,0,,America/Los_Angeles,,,0,Drift Wood Drive and Marina Boulevard
4205184,75562,,Dover Avenue and San Marco Street,,38.2620099765703,-122.024954305168,116,,0,,America/Los_Angeles,,,0,Dover Avenue and San Marco Street 
4206229,75561,,Business Center Dr and Westamerica Dr,,38.2251374572452,-122.132449514354,116,,0,,America/Los_Angeles,,,0,
5230,75173,,Railroad Ave at Suisun City Amtrak Station,,38.24296,-122.041486,116,,0,,America/Los_Angeles,,,0,Rail Road Avenue at Sue Soon City Amtrak Station 
5310,75050,,Huntington Ct & Walters Rd,Near-Side,38.2723315758577,-121.9882331,116,,0,,America/Los_Angeles,,,0,
5351,75268,,Fairfield Transportation Center,,38.2487700085921,-122.068481966594,663,,0,,America/Los_Angeles,,,0,
5410,75388,,Vacaville Transportation Center,,38.358479560844,-121.964742008614,666,,0,,America/Los_Angeles,,,0,Vaca Ville Transportation Center
5411,75391,,Davis St. Park and Ride,,38.351188936813,-121.9870035,666,,0,,America/Los_Angeles,,,0,
5412,75392,,Dixon Park and Ride,,38.4554849380138,-121.842013607574,667,,0,,America/Los_Angeles,,,0,Dixon Park and Ride
5413,75393,,UC Davis Silo,,38.5393083539209,-121.753330698497,665,,0,,America/Los_Angeles,,,0,You See Davis Sigh Low
5414,75395,,Capitol Mall at Embassy Suites,Far-Side,38.5799783024865,-121.506512626702,664,,0,,America/Los_Angeles,,,0,Capitol Mall at Embassy Suites
5416,75397,,Park Rd and Industrial Way,Far-Side  Benicia Bus Hub,38.068420203126,-122.129063324588,670,,0,,America/Los_Angeles,,,0,Park Road and Industrial Way
5417,75398,,Pleasant Hill BART Station,,37.9281472584606,-122.0560104,669,,0,,America/Los_Angeles,,,0,
5424,75406,,9th St and  L St,-Mid-Block,38.5781172868979,-121.495990725757,664,,0,,America/Los_Angeles,,,0,Ninth Street and L Street
5425,75407,,9th St and O St,-Near-Side,38.5749565906736,-121.497384889621,664,,0,,America/Los_Angeles,,,0,Ninth Street and O Street
795052,75543,,Suisun City Walmart,Walters Rd and  Walmart driveway fs (Suisun City Walmart),38.2415479362996,-121.988588345298,116,,0,,America/Los_Angeles,,,0,Sue Soon City Wall Mart
795053,75545,,Lawler Ranch Pwky and Spinney Way,,38.238676,-122.003419,116,,0,,America/Los_Angeles,,,0,Lawler Ranch Parkway and Spin Knee Way 
795054,75546,,Lawler Ranch Pkwy and Fennie Way,,38.2369733554383,-121.999699540816,116,,0,,America/Los_Angeles,,,0,Lawler Ranch Parkway and Fen knee Way
795055,75547,,Lawler Ranch Pkwy and Peytonia Lane,,38.236764,-121.993034,116,,0,,America/Los_Angeles,,,0,Lawler Ranch Parkway and Pay tone E Uh Lane 
795056,75544,,Suisun City Walmart and 7-11,Walters Road south of Peterson Road,38.2411666386794,-121.988491413707,116,,0,,America/Los_Angeles,,,0,Sue Soon Wall Mart and Seven Eleven
795057,75540,,Pintail Dr and Woodlark Dr,Far-Side,38.2474826571367,-121.999508754034,116,,0,,America/Los_Angeles,,,0,Pin Tail Drive and Wood Lark Drive
795460,75093,,E Travis Blvd and Eisenhower St,,38.2581909481503,-122.029809475102,116,,0,,America/Los_Angeles,,,0,East Travis Boulevard and Eye Zin How Er Street 
795461,75225,,Sunset Ave and Railroad Ave,Far-Side,38.2533190530297,-122.020111141653,116,,0,,America/Los_Angeles,,,0,Sun Set Avenue and Rail Road Avenue
795462,75548,,5th St and P St,-Near-Side,38.5757698053426,-121.50250188627,664,,0,,America/Los_Angeles,,,0,Fifth Street and P Street
795553,75532,,Pennsylvania Ave and Ohio St,,38.2444328140605,-122.049803402001,116,,0,,America/Los_Angeles,,,0,Pennsylvania Avenue and Ohio Street
795554,75405,,J St and 6th St,,38.5816043485955,-121.498660870418,664,,0,,America/Los_Angeles,,,0,Jay Street and Sixth Street
795555,75549,,Capitol Mall and 2nd St,Mid-Block,38.5801124447625,-121.506121296499,664,,0,,America/Los_Angeles,,,0,Capitol mall and second street
805313,75528,,Air Base Pkwy and Parker Rd,Far-Side,38.2721833192457,-121.959545427437,116,,0,,America/Los_Angeles,,,0,Air base Park way and parker Road 
805482,75533,,Woolner Ave and Gregory St,Far-Side,38.2452453659016,-122.056392525925,116,,0,,America/Los_Angeles,,,0,Wool Ner Avenue and Gregory Street
807829,75550,,Park Rd and Industrial Way,Near-Side   Benicia Bus Hub,38.068416375126,-122.128811395937,670,,0,,America/Los_Angeles,,,0,Park Road and Industrial Way
9827,75400,,El Cerrito Del Norte BART,,37.9252020197909,-122.317311795047,1623,,0,,America/Los_Angeles,,,0,L Sir Re Toe Del Nor Tay Bart Station
