route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id,drt_advance_book_min,peak_offpeak
Pink-48,800204-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,E1,1,5,Pink0002,0.0,0
Pink-48,800205-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Pink0001,0.0,0
Pink-48,800206-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,E1,1,5,Pink0002,0.0,0
Pink-48,800207-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Pink0001,0.0,0
Gold-48,800209-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via E1,0,1,Gold0005,0.0,0
Gold-48,800210-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800211-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800212-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800213-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800214-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,10,Gold0004,0.0,0
Gold-48,800215-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,10,Gold0006,0.0,0
Gold-48,800216-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,5,Gold0004,0.0,0
Gold-48,800217-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800218-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,10,Gold0004,0.0,0
Gold-48,800219-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,10,Gold0006,0.0,0
Gold-48,800220-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800221-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800222-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800223-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800224-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800225-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800226-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800227-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800228-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800229-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800230-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800231-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800232-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800233-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800234-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800235-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800236-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800237-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800238-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800239-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800240-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800241-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800242-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,3,Gold0004,0.0,0
Gold-48,800243-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800244-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,3,Gold0004,0.0,0
Gold-48,800245-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800246-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,3,Gold0004,0.0,0
Gold-48,800247-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800248-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800249-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800250-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800251-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800252-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800253-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via E1,0,1,Gold0005,0.0,0
Gold-48,800254-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800255-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via E1,0,1,Gold0005,0.0,0
Gold-48,800256-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800257-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via E1,0,1,Gold0005,0.0,0
Gold-48,800258-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5,1,1,Gold0004,0.0,0
Gold-48,800259-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via E1,0,1,Gold0005,0.0,0
Gold-48,800260-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800261-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800262-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800263-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800264-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800265-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800266-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800267-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800268-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800269-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800270-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800271-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800272-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800273-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800274-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800275-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800276-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800277-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800278-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800279-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800280-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800281-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800282-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800283-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800284-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800285-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800286-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800287-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800288-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800289-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800290-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800291-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800292-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800293-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800294-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800295-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800296-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800297-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800298-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800299-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800300-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800301-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800302-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800303-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800304-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800305-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800306-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800307-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800308-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800309-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800310-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800311-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800312-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800313-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800314-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800315-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800316-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800317-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800318-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800319-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800320-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800321-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800322-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800323-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800324-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800325-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800326-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800327-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800328-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800329-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800330-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800331-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800332-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800333-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800334-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800335-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800336-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800337-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800338-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800339-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800340-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800341-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800342-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800343-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800344-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800345-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800346-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800347-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800348-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800349-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800350-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800351-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800352-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800353-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800354-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800355-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800356-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800357-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800358-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800359-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800360-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800361-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800362-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800363-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800364-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800365-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800366-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800367-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800368-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800369-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800370-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800371-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800372-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800373-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800374-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800375-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800376-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800377-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800378-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800379-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800380-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800381-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800382-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800383-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800384-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800385-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800386-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800387-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800388-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800389-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800390-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,4,Gold0003,0.0,0
Gold-48,800391-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,4,Gold0006,0.0,0
Gold-48,800392-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800393-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800394-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,3,Gold0003,0.0,0
Gold-48,800395-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,3,Gold0006,0.0,0
Gold-48,800396-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800397-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
Gold-48,800398-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800399-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800400-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800401-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800402-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,1,Gold0003,0.0,0
Gold-48,800403-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,1,Gold0006,0.0,0
